ISSCAP CODE,Species,Category,Source,Family,SpcID,StudyLocality,Region,StartYear,EndYear,Gear,GScore,GRank,Sex,K,KRank,M,F,Z,Tzero,ExpRate,ERRank,LenYear1,LenYear2,LenYear3,LenYear4,Yield,FecundityMin,FecundityMax,Fecundity,FcRank,MeanSizeMin,MeanSizeMax,MeanSize,LengthRangeMin,LengthRangeMax,Lr,Linf,LinfRank,MeanSizeByLinf,MeanSizeByLm,LrByLinf,LrRank,LmMin,LmMax,Lm,LmBL,LmRank,SpawningSeason,NumSpawningMonths,NSMRank,Dist,DistRank,MTL,MTLRank,BLD,BLDRank,CPI,CPIRank,PriceRank,RankTotal
35.0,Coilia dussumieri,SP,"IJMS, 1997,26 Chakraborty et al",ENGRAULIDAE,376.0,Maharashtra,NW,1987.0,1990.0,Trawlnet,10.5,4,C,1.2,4,3.0,4.0,7.05,0.0,0.5673759,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000,2.0,0.0,0.0,0.0,0.0,0.0,123.0,230.0,5,0.0,0.0,0.534782608695652,2,0.0,0.0,162,0.704347826086957,2,APR-JUN,3,5.0,68.17,5,3.299,4,4.4,2,298.6,4,3,45.0
35.0,Coilia dussumieri,SP,"Fernades and Devaraj IJF, 34",ENGRAULIDAE,376.0,Mumbai,NW,1960.0,1985.0,"Dolnet,Trawlnet",10.5,4,C,1.07,4,2.2,3.0,0.0,0.0,0.577,3.0,163.0,0.0,0.0,0.0,0.0,1000.0,5000.0,5000,2.0,0.0,0.0,0.0,0.0,0.0,35.0,265.0,5,0.0,0.0,0.132075471698113,6,0.0,0.0,162,0.611320754716981,4,APR-JUN,3,5.0,68.17,5,3.299,4,4.4,2,298.6,4,3,51.0
35.0,Coilia dussumieri,SP,"IJF1987,34(4)",ENGRAULIDAE,376.0,Gujarat,NW,1981.0,1983.0,Dolnet,10.5,4,C,0.7,3,1.3,1.37,2.68,0.0,0.511194,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,5000.0,5000,2.0,0.0,0.0,0.0,0.0,0.0,35.0,285.0,5,0.0,,0.12280701754386,6,0.0,0.0,162,0.568421052631579,5,APR-JUN,3,5.0,68.17,5,3.299,4,4.4,2,298.6,4,3,51.0
35.0,Coilia dussumieri,SP,Chakraborty et al 2005,ENGRAULIDAE,376.0,Mumbai,NW,2003.0,2004.0,"Dolnet,Trawlnet",10.5,4,C,1.54,6,2.55,6.72,9.27,0.0,0.724919,5.0,0.0,0.0,0.0,0.0,0.0,1000.0,5000.0,5000,2.0,0.0,0.0,0.0,210.0,210.0,60.0,234.0,5,0.0,0.0,0.256410256410256,5,0.0,0.0,210,0.897435897435897,1,APR-JUN,3,5.0,68.17,5,3.299,4,4.4,2,298.6,4,3,51.0
35.0,Coilia dussumieri,SP,CMFRI annual report 2008-2009,ENGRAULIDAE,376.0,Veravel,NW,2007.0,2008.0,Dolnet,10.5,4,C,0.76,3,1.61,1.05,2.66,0.0,0.3947368,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000,2.0,0.0,0.0,153.0,11.0,22.0,11.0,215.3,5,0.0,0.0,0.0510915002322341,6,0.0,0.0,210,0.975383186251742,1,"March- April&August-Nov,bimodal",6,4.0,68.17,5,3.299,4,4.4,2,298.6,4,3,44.0
35.0,Coilia dussumieri,SP,"AFS 1988, 1, Fernadez and Devaraj",ENGRAULIDAE,376.0,Mumbai,NW,1963.0,1964.0,trawl net,10.5,4,C,1.08,4,1.68,3.1,4.78,0.0,0.6485355,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000,2.0,0.0,0.0,0.0,0.0,0.0,35.5,272.0,5,0.0,0.0,0.130514705882353,6,0.0,0.0,162,0.595588235294118,5,APR-JUN,3,5.0,68.17,5,3.299,4,4.4,2,298.6,4,3,53.0
35.0,Coilia dussumieri,SP,"AFS 1988, 1, Fernadez and Devaraj",ENGRAULIDAE,376.0,Mumbai,NW,1982.0,1983.0,trawl net,10.5,4,C,0.84,3,1.3,1.37,2.68,0.0,0.511194,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000,2.0,0.0,0.0,0.0,0.0,0.0,35.0,285.0,5,0.0,0.0,0.12280701754386,6,0.0,0.0,162,0.568421052631579,5,APR-JUN,3,5.0,68.17,5,3.299,4,4.4,2,298.6,4,3,51.0
35.0,Coilia dussumieri,SP,"Mar.Fish.Res.Mgmt.2000, Khan",ENGRAULIDAE,376.0,Maharashtra,NW,1985.0,1992.0,"trawlnet,Dolnet",10.5,4,C,1.35,5,2.7,2.76,5.044,0.0,0.5471848,3.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,5000,2.0,0.0,0.0,0.0,0.0,0.0,123.0,230.0,5,0.0,0.0,0.534782608695652,2,0.0,0.0,162,0.704347826086957,2,"Apr,May,Jun",3,5.0,68.17,5,3.299,4,4.4,2,298.6,4,3,46.0
35.0,Stolephorus waitei ,SP,,ENGRAULIDAE,386.0,Mangalore,SW,1999.0,2001.0,"Trawlnet,Purseseine",11.7,4,C,1.4,5,2.88,2.79,5.67,0.0,0.4920635,2.0,,,,,587.0,300.0,4800.0,4800,2.0,,,96.0,,,43.0,130.0,6,0.769230769,1.25,0.330769230769231,4,,,84,0.646153846153846,4,,6,4.0,34.84,2,3.49,4,4.8,2,662.8,6,4,49.0
35.0,Stolephorus waitei ,SP,AR2004-05,ENGRAULIDAE,386.0,Cochin,SW,2004.0,2005.0,Trawlnet,11.7,4,C,1.6,6,3.28,1.46,4.74,0.0,0.3080169,1.0,,0.0,0.0,0.0,0.0,300.0,4800.0,4800,2.0,0.0,,92.0,108.0,108.0,40.0,108.0,6,0.0,,0.37037037037037,4,0.0,,76,0.703703703703704,2,,6,4.0,34.84,2,3.49,4,4.8,2,662.8,6,4,47.0
35.0,Stolephorus waitei ,SP,AR2005-06,ENGRAULIDAE,386.0,Karnataka,SW,2005.0,2006.0,"Trawlnet,Purseseine",11.7,4,C,1.5,5,2.67,4.5,7.17,0.0,0.627615,4.0,,0.0,0.0,0.0,0.0,300.0,4800.0,4800,2.0,,,88.0,,,43.0,115.0,6,0.765,1.1,0.373913043478261,4,0.0,,80,0.695652173913043,3,,6,4.0,34.84,2,3.49,4,4.8,2,662.8,6,4,50.0
35.0,Stolephorus waitei,SP,"IJF 1992 39(3,4) Luther et al",ENGRAULIDAE,386.0,Visakhapatanam,SE,1979.0,1988.0,"TRAWL,SHORE SEINE,BOATSEINE",11.7,4,C,1.2,4,2.04,1.91,3.95,0.0,0.4835443,2.0,0.0,0.0,0.0,0.0,0.0,303.0,4812.0,4812,2.0,0.0,0.0,0.0,0.0,0.0,30.0,134.5,6,0.0,0.0,0.223048327137546,5,0.0,0.0,78,0.579925650557621,5,"FEB,MAR,JUN,JUL",4,5.0,34.84,2,3.49,4,4.8,2,81.5,1,4,46.0
35.0,Stolephorus waitei,SP,"IJF 1992 39(3,4) Luther et al",ENGRAULIDAE,386.0,Madras,SE,1979.0,1988.0,"TRAWL,SHORE SEINE,BOATSEINE",11.7,4,C,1.2,4,2.04,1.91,3.95,0.0,0.4835443,2.0,0.0,0.0,0.0,0.0,0.0,303.0,4812.0,4812,2.0,0.0,0.0,0.0,0.0,0.0,30.0,134.5,6,0.0,0.0,0.223048327137546,5,0.0,0.0,78,0.579925650557621,5,"APR,JUN,AUG",3,5.0,34.84,2,3.49,4,4.8,2,81.5,1,4,46.0
35.0,Stolephorus waitei,SP,"IJF 1992 39(3,4) Luther et al",ENGRAULIDAE,386.0,Manglore,SW,1979.0,1988.0,"TRAWL,SHORE SEINE,BOATSEINE",11.7,4,C,1.4,5,2.25,1.35,3.6,0.0,0.375,1.0,0.0,0.0,0.0,0.0,0.0,303.0,4812.0,4812,2.0,0.0,0.0,0.0,0.0,0.0,30.0,130.0,6,0.0,0.0,0.230769230769231,5,0.0,0.0,78,0.6,5,"NOV,DEC,JAN,FEB,MAY",5,4.0,34.84,2,3.49,4,4.8,2,662.8,6,4,50.0
35.0,Stolephorus waitei,SP,"IJF 1992 39(3,4) Luther et al",ENGRAULIDAE,386.0,cochin,SW,1979.0,1988.0,"TRAWL,SHORE SEINE,BOATSEINE",11.7,4,C,1.4,5,2.25,1.35,3.6,0.0,0.375,1.0,0.0,0.0,0.0,0.0,0.0,303.0,4812.0,4812,2.0,0.0,0.0,0.0,0.0,0.0,30.0,130.0,6,0.0,0.0,0.230769230769231,5,0.0,0.0,78,0.6,5,FEB,1,6.0,34.84,2,3.49,4,4.8,2,662.8,6,4,52.0
35.0,Stolephorus waitei,SP,"IJF 1992 39(3,4) Luther et al",ENGRAULIDAE,386.0,Vizhinjam,SW,1979.0,1988.0,"TRAWL,SHORE SEINE,BOATSEINE",11.7,4,C,1.4,5,2.25,1.35,3.6,0.0,0.375,1.0,0.0,0.0,0.0,0.0,0.0,303.0,4812.0,4812,2.0,0.0,0.0,0.0,0.0,0.0,30.0,130.0,6,0.0,0.0,0.230769230769231,5,0.0,0.0,78,0.6,5,,0,0.0,34.84,2,3.49,4,4.8,2,662.8,6,4,46.0
35.0,Stolephorus waitei,SP,"Rohit and Gupta, 2008 IJF 55(3): 211 -214",ENGRAULIDAE,386.0,Karnataka,SW,1997.0,1999.0,"Trawlnet,Purseseine,ringseine",11.7,4,C,1.1,4,2.46,3.72,6.18,0.0,0.6019418,4.0,0.0,0.0,0.0,0.0,0.0,300.0,4800.0,4800,2.0,0.0,0.0,96.0,40.0,110.0,40.0,122.0,6,0.0,0.0,0.327868852459016,4,79.0,79.0,79,0.647540983606557,4,"Oct-Feb,Apr",6,4.0,34.84,2,3.49,4,4.8,2,662.8,6,4,50.0
35.0,Stolephorus waitei,SP,CMFRI annual report 2008-2009,ENGRAULIDAE,386.0,Karnataka,SW,2008.0,2009.0,Trawl,11.7,4,C,1.5,5,2.67,3.43,6.1,0.0,0.5622951,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4800,2.0,0.0,0.0,88.0,0.0,0.0,30.0,115.0,6,0.0,0.0,0.260869565217391,5,0.0,0.0,80,0.695652173913043,3,,6,4.0,34.84,2,3.49,4,4.8,2,662.8,6,4,50.0
35.0,Stolephorus punctifer ,SP,Trophic Modelling of Arabian Sea of Karnataka,ENGRAULIDAE,387.0,Mangalore,SW,1999.0,2001.0,"Trawlnet,Purseseine",9.1,3,C,0.88,3,2.19,1.87,4.06,0.0,0.4605911,2.0,,,,,517.0,300.0,4800.0,4800,2.0,,,92.0,,,43.0,117.0,6,0.769230769,1.125,0.367521367521368,4,,,76,0.64957264957265,4,,0,0.0,8.6,1,3.49,4,4.8,2,662.8,6,4,41.0
35.0,Stolephorus punctifer,SP,"Rohit and Gupta, 2008IJF 55(3): 211 -214",ENGRAULIDAE,387.0,Karnataka,SW,1997.0,1999.0,"Trawlnet,Purseseine,ringseine",9.1,3,C,1.6,6,3.18,5.79,8.97,0.0,0.6454849,4.0,0.0,0.0,0.0,0.0,0.0,7000.0,11000.0,4800,2.0,0.0,0.0,92.0,50.0,105.0,50.0,118.0,6,0.0,0.0,0.423728813559322,3,0.0,0.0,69,0.584745762711864,5,"Nov-feb,may",5,4.0,8.6,1,3.49,4,4.8,2,662.8,6,4,50.0
35.0,Stolephorus devisi,SP,"IJF 1992, 39(3,4) Luther et al",ENGRAULIDAE,389.0,Vizhinjam,SW,1979.0,1988.0,"trawl, Shore seine, boat seines",10.4,4,C,1.6,6,2.61,0.46,3.07,0.0,0.1498371,1.0,0.0,0.0,0.0,0.0,0.0,1698.0,6785.0,3166,2.0,0.0,0.0,0.0,0.0,0.0,20.0,103.5,6,0.0,0.0,0.193236714975845,6,0.0,0.0,65,0.628019323671498,4,"MAR,APR,MAY,NOV,DEC",5,4.0,28.17,2,3.49,4,4.8,2,662.8,6,4,51.0
35.0,Stolephorus devisi,SP,"IJF 1992, 39(3,4) Luther et al",ENGRAULIDAE,389.0,Cochin,SW,1979.0,1988.0,"trawl, Shore seine, boat seines",10.4,4,C,1.6,6,2.61,0.46,3.07,0.0,0.1498371,1.0,0.0,0.0,0.0,0.0,0.0,1698.0,6785.0,3166,2.0,0.0,0.0,0.0,0.0,0.0,20.0,103.5,6,0.0,0.0,0.193236714975845,6,0.0,0.0,66,0.63768115942029,4,"OCT,FEB,MAR,MAY",4,5.0,28.17,2,3.49,4,4.8,2,662.8,6,4,52.0
35.0,Stolephorus devisi,SP,"IJF 1992, 39(3,4) Luther et al",ENGRAULIDAE,389.0,mangalore,SW,1979.0,1988.0,"trawl, Shore seine, boat seines",10.4,4,C,1.6,6,2.61,0.46,3.07,0.0,0.1498371,1.0,0.0,0.0,0.0,0.0,0.0,1698.0,6785.0,3166,2.0,0.0,0.0,0.0,0.0,0.0,20.0,103.5,6,0.0,0.0,0.193236714975845,6,0.0,0.0,67,0.647342995169082,4,"NOV,DEC,JAN,FEB,MAY",5,4.0,28.17,2,3.49,4,4.8,2,662.8,6,4,51.0
35.0,Stolephorus devisi,SP,"IJF 1992, 39(3,4) Luther et al",ENGRAULIDAE,389.0,madras,SE,1979.0,1988.0,"trawl, Shore seine, boat seines",10.4,4,C,1.6,6,2.66,1.11,3.77,0.0,0.2944297,1.0,0.0,0.0,0.0,0.0,0.0,1698.0,6785.0,3166,2.0,0.0,0.0,0.0,0.0,0.0,20.0,103.5,6,0.0,0.0,0.193236714975845,6,0.0,0.0,64,0.618357487922705,4,"APR,MAY,JUN",3,5.0,28.17,2,3.49,4,4.8,2,81.5,1,4,47.0
35.0,Stolephorus devisi,SP,"IJF 1992, 39(3,4) Luther et al",ENGRAULIDAE,389.0,Visakhapatanam,SE,1979.0,1988.0,"trawl, Shore seine, boat seines",10.4,4,,1.6,6,2.66,1.11,3.77,0.0,0.2944297,1.0,0.0,0.0,0.0,0.0,0.0,1698.0,6785.0,3166,2.0,0.0,0.0,0.0,0.0,0.0,20.0,103.5,6,0.0,0.0,0.193236714975845,6,0.0,0.0,64,0.618357487922705,4,"FEB,MAR,JUL",3,5.0,28.17,2,3.49,4,4.8,2,81.5,1,4,47.0
35.0,Stolephorus devisi,SP,"IJF 55(3) Rohit and Gupta, 2008: 211 -214",ENGRAULIDAE,389.0,Karnataka,SW,1997.0,1999.0,"Trawlnet,Purseseine,ringseine",10.4,4,C,1.5,5,3.11,5.08,8.19,0.0,0.6202686,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3166,2.0,0.0,0.0,90.0,40.0,100.0,40.0,109.0,6,0.0,0.0,0.36697247706422,4,0.0,0.0,69,0.63302752293578,4,"Oct-Jan,Apr",5,4.0,28.17,2,3.49,4,4.8,2,662.8,6,4,51.0
35.0,Stolephorus devisi,SP,Trophic  Modelling of Arabian Sea of Karnataka,ENGRAULIDAE,389.0,Mangalore,SW,1999.0,2001.0,"Trawlnet,Purseseine",10.4,4,C,1.6,6,3.35,0.78,4.13,0.0,0.188862,1.0,0.0,0.0,0.0,0.0,3677.0,670.0,3166.0,3166,2.0,0.0,0.0,90.0,0.0,0.0,55.0,104.0,6,0.8653,1.2857,0.528846153846154,2,0.0,0.0,70,0.673076923076923,3,"Oct,Nov,Dec,Apr,May",5,4.0,28.17,2,3.49,4,4.8,2,662.8,6,4,46.0
35.0,Stolephorus devisi,SP,AR00-01,ENGRAULIDAE,389.0,Mangalore,SW,2000.0,2001.0,,10.4,4,C,2.55,6,4.0,5.0,9.0,0.0,0.5555556,3.0,,0.0,0.0,0.0,0.0,670.0,3166.0,3166,2.0,0.0,,90.0,,,55.0,105.0,6,,,0.523809523809524,2,0.0,,70,0.666666666666667,3,,5,4.0,28.17,2,3.49,4,4.8,2,662.8,6,4,48.0
35.0,Stolephorus devisi,SP,AR2005-06,ENGRAULIDAE,389.0,Karnataka,SW,2005.0,2006.0,"Trawlnet,Purseseine",10.4,4,C,1.59,6,2.81,12.0,14.8,0.0,0.8108108,6.0,,0.0,0.0,0.0,0.0,670.0,3166.0,3166,2.0,0.0,,82.0,,,42.0,117.0,6,0.0,1.205,0.358974358974359,4,0.0,,68,0.581196581196581,5,,5,4.0,28.17,2,3.49,4,4.8,2,662.8,6,4,55.0
35.0,Stolephorus devisi,SP,AR2004-05,ENGRAULIDAE,389.0,Cochin,SW,2004.0,2005.0,Trawlnet,10.4,4,C,1.9,6,0.0,4.83,7.1,0.0,0.6802817,4.0,0.0,0.0,0.0,0.0,0.0,670.0,3166.0,3166,2.0,0.0,0.0,90.0,104.0,104.0,42.0,117.0,6,0.0,,0.358974358974359,4,0.0,0.0,68,0.581196581196581,5,,5,4.0,28.17,2,3.49,4,4.8,2,662.8,6,4,53.0
35.0,Stolephorus devisi,SP,CMFRI annual report 2008-2009,ENGRAULIDAE,389.0,Karnataka,SW,2008.0,2009.0,"Purse seine,Trawl",10.4,4,C,1.59,6,2.81,12.93,15.74,0.0,0.821474,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3166,2.0,0.0,0.0,77.0,0.0,0.0,46.0,117.0,6,0.0,0.0,0.393162393162393,4,0.0,0.0,68,0.581196581196581,5,,5,4.0,28.17,2,3.49,4,4.8,2,662.8,6,4,55.0
35.0,Thryssa mystax,SP,Trophic  Modelling of Arabian Sea of Karnataka,CLUPEIDAE,410.0,Mangalore,SW,1999.0,2000.0,"Trawlnet,Purseseine",11.1,4,C,1.3,5,2.35,3.42,5.77,0.0,0.592721,3.0,,,,,1536.0,3581.0,24180.0,24180,2.0,,,166.0,,,100.0,227.0,5,0.748898678,1.214285714,0.440528634361233,3,,,138,0.607929515418502,4,,0,0.0,100.0,6,2.95,5,3.8,2,662.8,6,3,48.0
33.0,Chirocentrus dorab,LP,Trophic  Modelling of Arabian Sea of Karnataka,CHIROCENTRIDAE,431.0,Mangalore,SW,1999.0,2001.0,"Trawlnet,Gillnet",12.5,4,C,0.57,2,1.01,1.69,2.7,0.0,0.625926,4.0,,,,,255.0,,,0,0.0,,,453.0,,,264.0,674.0,3,0.667655786350148,1.21621621621622,0.391691394658754,4,,,366,0.543026706231454,6,,0,0.0,91.18,6,4.5,2,7.0,3,662.8,6,4,44.0
34.0,Saurida tumbil,LD,"PhD thesis Karnataka Univ, Muthiah 1994",SYNODONTIDAE,472.0,Mangalore,SW,1995.0,1996.0,Trawlnet,9.2,3,C,0.57,2,1.15,2.55,3.7,0.0,0.6891892,4.0,,,,,2120.0,33305.0,79202.0,79202,4.0,,,,,,101.0,575.0,4,,,0.175652173913043,6,,,318,0.55304347826087,5,"Oct, Nov, Dec, Jan",4,5.0,82.0,6,4.14,2,6.3,3,662.8,6,4,54.0
34.0,Saurida tumbil,LD,Chakraborty et al 2005,SYNODONTIDAE,472.0,Mumbai,NW,2000.0,2001.0,Trawlnet,9.2,3,C,0.72,3,1.19,4.16,5.35,0.0,0.7775701,5.0,0.0,0.0,0.0,0.0,0.0,33305.0,79202.0,79202,4.0,0.0,0.0,0.0,0.0,0.0,110.0,605.0,3,0.0,0.0,0.181818181818182,6,0.0,0.0,318,0.525619834710744,6,JUL-OCT,4,5.0,82.0,6,4.14,2,6.3,3,298.6,4,4,54.0
34.0,Saurida tumbil,LD,Sivakami et al 2009 unpub,SYNODONTIDAE,472.0,Cochin,SW,1993.0,1999.0,Trawlnet,9.2,3,C,0.52,2,0.98,2.88,3.85,0.0,0.748052,5.0,215.0,343.0,408.0,464.0,0.0,33305.0,79202.0,79202,4.0,0.0,0.0,0.0,0.0,0.0,165.0,530.0,4,0.0,0.0,0.311320754716981,4,0.0,0.0,280,0.528301886792453,6,"Aug, Sep, Oct Nov",4,5.0,82.0,6,4.14,2,6.3,3,662.8,6,4,54.0
34.0,Saurida tumbil,LD,Zacharia 1995 IJF 43: 7-16,SYNODONTIDAE,472.0,Mangalore,SW,1987.0,1991.0,Trawlnet,9.2,3,C,0.53,2,1.02,1.55,2.57,0.0,0.6031128,4.0,0.0,0.0,0.0,0.0,0.0,33305.0,79202.0,79202,4.0,0.0,0.0,0.0,0.0,0.0,101.0,490.0,4,0.0,0.0,0.206122448979592,5,0.0,0.0,318,0.648979591836735,4,,4,5.0,82.0,6,4.14,2,6.3,3,662.8,6,4,52.0
34.0,Saurida tumbil,LD,AR2000-01,SYNODONTIDAE,472.0,Cochin,SW,2000.0,2001.0,,9.2,3,C,0.72,3,1.19,4.16,5.35,0.0,0.7775701,5.0,0.0,0.0,0.0,0.0,0.0,33305.0,79202.0,79202,4.0,0.0,0.0,0.0,513.0,513.0,110.0,605.0,3,0.0,0.0,0.181818181818182,6,0.0,0.0,513,0.847933884297521,1,,4,5.0,82.0,6,4.14,2,6.3,3,662.8,6,4,51.0
34.0,Saurida tumbil,LD,Chakraborty et al 1994 JIFA 24: 1-39,SYNODONTIDAE,472.0,Mumbai,NW,1987.0,1991.0,Trawlnet,9.2,3,C,0.51,2,1.0,1.8,2.8,0.0,0.6428571,4.0,0.0,0.0,0.0,0.0,0.0,33305.0,79202.0,79202,4.0,0.0,0.0,0.0,0.0,0.0,110.0,600.0,4,0.0,0.0,0.183333333333333,6,0.0,0.0,318,0.53,6,JUL-OCT,4,5.0,82.0,6,4.14,2,6.3,3,298.6,4,4,53.0
34.0,Saurida tumbil,LD,Manojkumar & Sivakami 2005 IJF 52: 323-329,SYNODONTIDAE,472.0,Veraval,NW,1993.0,1996.0,Trawlnet,9.2,3,C,0.7,3,1.16,2.3,3.46,0.0,0.6647398,4.0,0.0,0.0,0.0,0.0,0.0,33305.0,79202.0,79202,4.0,0.0,0.0,0.0,0.0,0.0,85.0,577.0,4,0.0,0.0,0.147313691507799,6,0.0,0.0,318,0.551126516464471,5,JUL-OCT,4,5.0,82.0,6,4.14,2,6.3,3,298.6,4,4,53.0
34.0,Saurida tumbil,LD,Gulati et al 1994 JIFA 24: 41-49,SYNODONTIDAE,472.0,Mumbai,NW,1983.0,1985.0,Trawlnet,9.2,3,C,0.96,4,1.33,0.43,1.76,0.0,0.2443182,1.0,0.0,0.0,0.0,0.0,0.0,33305.0,79202.0,79202,4.0,0.0,0.0,0.0,0.0,0.0,110.0,498.0,4,0.0,0.0,0.220883534136546,5,0.0,0.0,318,0.63855421686747,4,JUL-OCT,4,5.0,82.0,6,4.14,2,6.3,3,298.6,4,4,49.0
34.0,Saurida tumbil,LD,"IJMS, 1997,26 Chakraborty et al",SYNODONTIDAE,472.0,Maharashtra,NW,1987.0,1990.0,Trawlnet,9.2,3,C,0.51,2,1.0,1.8,2.8,0.0,0.6428571,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79202,4.0,0.0,0.0,0.0,0.0,0.0,110.0,600.0,4,0.0,0.0,0.183333333333333,6,0.0,0.0,318,0.53,6,JUL-OCT,4,5.0,82.0,6,4.14,2,6.3,3,298.6,4,4,53.0
34.0,Saurida tumbil,LD,CMFRI annual report 2008-2009,SYNODONTIDAE,472.0,Veravel,NW,2007.0,2008.0,Trawlnet,9.2,3,C,0.16,1,0.46,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,79202,4.0,0.0,0.0,0.0,0.0,,85.0,493.5,4,49.35,0.0,0.172239108409321,6,0.0,0.0,318,0.644376899696049,4,"July-Oct, Unimodal",4,5.0,82.0,6,4.14,2,6.3,3,298.6,4,4,
34.0,Saurida undosquamis,SD,Vivekanandan 2002 FAO Bkok,SYNODONTIDAE,473.0,Chennai,SE,2000.0,2000.0,Trawlnet,9.3,3,C,0.815,3,1.31,2.43,3.74,0.0,0.6497326,4.0,0.0,0.0,0.0,0.0,0.0,16542.0,183632.0,183632,6.0,0.0,0.0,0.0,0.0,0.0,70.0,345.0,5,0.0,0.0,0.202898550724638,5,0.0,0.0,230,0.666666666666667,3,,5,4.0,17.63,1,4.3,2,7.69230769230769,3,81.5,1,3,43.0
34.0,Saurida undosquamis,SD,Vivekanandan FAO 2000,SYNODONTIDAE,473.0,Chennai,SE,2000.0,2000.0,Trawlnet,9.3,3,C,0.815,3,1.31,2.434,3.744,0.0,0.6501068,4.0,0.0,0.0,0.0,0.0,0.0,16542.0,183632.0,183632,6.0,0.0,0.0,0.0,0.0,0.0,70.0,345.0,5,0.0,0.0,0.202898550724638,5,0.0,0.0,230,0.666666666666667,3,,5,4.0,17.63,1,4.3,2,7.69230769230769,3,81.5,1,3,43.0
34.0,Saurida undosquamis,SD,Sivakami et al 2009 unpubl,SYNODONTIDAE,473.0,Cochin,SW,1992.0,1999.0,Trawlnet,9.3,3,C,0.47,2,0.99,1.84,2.83,0.0,0.6501767,4.0,152.0,247.0,306.0,343.0,0.0,16542.0,183632.0,183632,6.0,0.0,0.0,0.0,370.0,370.0,90.0,405.0,4,0.0,0.0,0.222222222222222,5,,0.0,200,0.493827160493827,6,"Sep,Oct,Nov.Dec, Jan, Feb,Mar",7,3.0,17.63,1,4.3,2,7.69230769230769,3,662.8,6,3,48.0
34.0,Saurida undosquamis,SD,"IJF 50(2),2003 RAJKUMAR",SYNODONTIDAE,473.0,VISAKHAPATANAM,SE,1990.0,2001.0,TRAWL,9.3,3,C,0.31,2,0.76,1.05,1.81,0.0,0.5801105,3.0,105.0,182.0,0.0,0.0,0.0,0.0,0.0,183632,6.0,0.0,0.0,0.0,0.0,0.0,70.0,395.0,5,0.0,0.0,0.177215189873418,6,0.0,0.0,230,0.582278481012658,5,"OCT,NOV,DEC,JAN,FEB",5,4.0,17.63,1,4.3,2,7.69230769230769,3,81.5,1,3,44.0
34.0,Saurida undosquamis,SD,"IJMS, 1997,26 Chakraborty et al",SYNODONTIDAE,473.0,Maharashtra,NW,1987.0,1990.0,Trawlnet,9.3,3,C,0.51,2,1.1,1.42,2.52,0.0,0.5634921,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183632,6.0,0.0,0.0,0.0,0.0,0.0,178.0,421.0,4,0.0,0.0,0.422802850356295,3,0.0,0.0,0,0.0,0,,5,4.0,17.63,1,4.3,2,7.69230769230769,3,298.6,4,3,38.0
34.0,Saurida undosquamis,SD,CMFRI annual report 2008-2009,SYNODONTIDAE,473.0,Veravel,NW,2007.0,2008.0,Trawlnet,9.3,3,C,0.19,1,0.54,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,183632,6.0,0.0,0.0,0.0,0.0,0.0,178.0,409.5,4,0.0,0.0,0.434676434676435,3,0.0,0.0,0,0.0,0,April-May&July-SeptBimodal,5,4.0,17.63,1,4.3,2,7.69230769230769,3,298.6,4,3,
34.0,Saurida undosquamis,SD,CMFRI annual report 2008-2009,SYNODONTIDAE,473.0,Andhra Pradesh,SE,2007.0,2008.0,Trawl,9.3,3,C,0.33,2,0.777,0.96,1.76,0.0,0.5454546,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183632,6.0,0.0,0.0,0.0,0.0,0.0,70.0,398.0,5,0.0,0.0,0.175879396984925,6,0.0,0.0,230,0.577889447236181,5,,5,4.0,17.63,1,4.3,2,7.69230769230769,3,81.5,1,3,44.0
37.0,Harpadon nehereus,SP,"IJMS, 1997,26 Chakraborty et al",HARPADONTIDAE,501.0,Maharashtra,NW,1987.0,1990.0,Dolnet,11.2,4,C,0.73,3,1.53,1.57,3.1,0.0,0.5064517,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878400,6.0,0.0,0.0,0.0,0.0,0.0,15.0,413.0,4,0.0,0.0,0.036319612590799,6,0.0,0.0,230,0.556900726392252,5,"Feb,Mar,Jun-Oct",7,3.0,63.01,4,3.7,3,7.0,3,298.6,4,4,52.0
